1,0.5
2,0.8400401617339952
3,0.7902467496435535
4,0.8400183134415868
5,0.849616863082085
6,0.8569122473002596
7,0.26300375091038797
8,0.89094494833305
9,0.39127630724612994
10,0.5583681898082073
11,0.08523992430010928
12,0.5585384316818283
13,0.49309909025736487
14,0.7173601506980773
15,0.7536567099387592
16,0.8311209078657149
17,0.059784753291486026
18,0.9661125400382354
19,0.6274106904752034
20,0.5911918473448499
21,0.8168229467558065
22,0.09158175168059866
23,0.3519473805608543
24,0.5817170858322428
25,0.48101416094839033
26,0.8327230890102112
27,0.9051169493808513
28,0.839573558721949
29,0.8649941702491643
30,0.280525913213008
31,0.5425225458098724
32,0.02985208011900009
33,0.7288653754782973
34,0.09463625854341741
35,0.7054615458557525
36,0.1789621269903743
37,0.7487915486189283
38,0.8367771894234505
39,0.25117217596664543
40,0.049911860104171035
41,0.39589641955343347
42,0.16142416803264556
43,0.5854754472628595
