1,0.5
2,0.030754270695285357
3,0.04975826511717407
4,0.030505552162808924
5,0.15540224840128936
6,0.09336015252784748
7,0.20106388223306026
8,0.0527571588414133
9,0.3488955992670455
10,0.8455657267515142
11,0.3721763072223293
12,0.1756473636196748
13,0.27561292710874363
14,0.05884047834894435
15,0.6824382012523776
16,0.23531349788010514
17,0.19523540319580335
18,0.9968422688010066
19,0.5325443427193997
20,0.15570788495814158
21,0.46265116568905984
22,0.9863067641967292
23,0.6370329695282376
24,0.9833817271978883
25,0.556406276872718
26,0.33232427053749025
27,0.7618507995790942
28,0.09414605568467614
29,0.7389687504060978
30,0.08623983172344873
31,0.6806541513545752
32,0.058538325400699476
33,0.34195972952375053
34,0.09841127702827025
35,0.35449821148708627
36,0.05398261824432726
37,0.18088946252706758
38,0.18842128944948422
39,0.7887652420800461
40,0.1598968477902959
41,0.020867111616249878
42,0.052666037303415125
43,0.5885897631685894
