1, 1, 1_feature:0.58, 0, 0.0
1, 2, 2_feature:0.83, 0, 0.0
1, 3, 3_null:3.60, 0, 0.0
1, 4, 4_null:8.19, 0, 0.0
1, 5, 5_x2:0.00, 7, 11.922771428571426
2, 1, 1_feature:0.58, 0, 0.0
2, 2, 2_feature:0.83, 0, 0.0
2, 3, 3_null:3.60, 0, 0.0
2, 4, 4_null:8.19, 0, 0.0
2, 5, 5_null:4.35, 0, 0.0
2, 6, 6_x2:0.00, 1, 19.5479
3, 1, 1_feature:0.58, 0, 0.0
3, 2, 2_feature:0.83, 0, 0.0
3, 3, 3_null:3.60, 0, 0.0
3, 4, 4_null:8.19, 0, 0.0
3, 5, 5_null:4.35, 0, 0.0
3, 6, 6_feature:0.84, 0, 0.0
3, 7, 7_x2:0.00, 4, 28.571900000000003
4, 1, 1_feature:0.58, 0, 0.0
4, 2, 2_feature:0.83, 0, 0.0
4, 3, 3_null:3.60, 0, 0.0
4, 4, 4_null:8.19, 0, 0.0
4, 5, 5_null:4.35, 0, 0.0
4, 6, 6_feature:0.84, 0, 0.0
4, 7, 7_x2:0.00, 8, 33.46595
5, 1, 1_feature:0.58, 0, 0.0
5, 2, 2_feature:0.83, 0, 0.0
5, 3, 3_null:3.60, 0, 0.0
5, 4, 4_null:-1.85, 0, 0.0
5, 5, 5_null:1.15, 0, 0.0
5, 6, 6_feature:0.89, 0, 0.0
5, 7, 7_x2:0.00, 7, 11.704785714285714
6, 1, 1_feature:0.58, 0, 0.0
6, 2, 2_feature:0.83, 0, 0.0
6, 3, 3_null:3.60, 0, 0.0
6, 4, 4_null:-1.85, 0, 0.0
6, 5, 5_null:1.15, 0, 0.0
6, 6, 6_feature:0.89, 0, 0.0
6, 7, 7_x2:0.00, 5, 9.9223
7, 1, 1_feature:0.58, 0, 0.0
7, 2, 2_feature:0.83, 0, 0.0
7, 3, 3_null:3.60, 0, 0.0
7, 4, 4_null:-1.85, 0, 0.0
7, 5, 5_null:1.15, 0, 0.0
7, 6, 6_null:0.25, 0, 0.0
7, 7, 7_x2:0.00, 5, 17.515480000000004
8, 1, 1_feature:0.58, 0, 0.0
8, 2, 2_feature:0.83, 0, 0.0
8, 3, 3_null:3.60, 0, 0.0
8, 4, 4_null:-1.85, 0, 0.0
8, 5, 5_null:1.15, 0, 0.0
8, 6, 6_null:0.25, 0, 0.0
8, 7, 7_feature:0.90, 0, 0.0
8, 8, 8_x2:0.00, 7, 21.007485714285714
9, 1, 1_feature:0.58, 0, 0.0
9, 2, 2_feature:0.83, 0, 0.0
9, 3, 3_null:3.60, 0, 0.0
9, 4, 4_null:-1.85, 0, 0.0
9, 5, 5_null:1.15, 0, 0.0
9, 6, 6_null:0.25, 0, 0.0
9, 7, 7_feature:0.90, 0, 0.0
9, 8, 8_x2:0.00, 6, 21.531499999999998
10, 1, 1_feature:0.58, 0, 0.0
10, 2, 2_feature:0.83, 0, 0.0
10, 3, 3_null:3.60, 0, 0.0
10, 4, 4_null:-1.85, 0, 0.0
10, 5, 5_null:-4.74, 0, 0.0
10, 6, 6_x2:0.00, 3, 24.818233333333335
11, 1, 1_feature:0.58, 0, 0.0
11, 2, 2_feature:0.83, 0, 0.0
11, 3, 3_null:3.60, 0, 0.0
11, 4, 4_null:-1.85, 0, 0.0
11, 5, 5_null:-4.74, 0, 0.0
11, 6, 6_null:-4.05, 0, 0.0
11, 7, 7_x2:0.00, 3, 12.521066666666668
12, 1, 1_feature:0.58, 0, 0.0
12, 2, 2_feature:0.83, 0, 0.0
12, 3, 3_null:3.60, 0, 0.0
12, 4, 4_null:-1.85, 0, 0.0
12, 5, 5_null:-4.74, 0, 0.0
12, 6, 6_null:-4.05, 0, 0.0
12, 7, 7_null:-2.31, 0, 0.0
12, 8, 8_x2:0.00, 8, 2.9094125
13, 1, 1_feature:0.58, 0, 0.0
