1, 1, 1_null:-3.86, 0, 0.0
1, 2, 2_null:-2.54, 0, 0.0
1, 3, 3_feature:0.73, 0, 0.0
1, 4, 4_feature:0.92, 0, 0.0
1, 5, 5_x2:0.00, 2, 141.30555
2, 1, 1_null:-3.86, 0, 0.0
2, 2, 2_null:-2.54, 0, 0.0
2, 3, 3_feature:0.73, 0, 0.0
2, 4, 4_feature:0.92, 0, 0.0
2, 5, 5_feature:0.90, 0, 0.0
2, 6, 6_x2:0.00, 2, 38.2108
3, 1, 1_null:-3.86, 0, 0.0
3, 2, 2_null:-2.54, 0, 0.0
3, 3, 3_feature:0.73, 0, 0.0
3, 4, 4_feature:0.92, 0, 0.0
3, 5, 5_feature:0.90, 0, 0.0
3, 6, 6_null:0.47, 0, 0.0
3, 7, 7_x2:0.00, 3, 51.04553333333333
4, 1, 1_null:-3.86, 0, 0.0
4, 2, 2_null:-2.54, 0, 0.0
4, 3, 3_feature:0.73, 0, 0.0
4, 4, 4_feature:0.92, 0, 0.0
4, 5, 5_feature:0.90, 0, 0.0
4, 6, 6_null:0.47, 0, 0.0
4, 7, 7_feature:0.84, 0, 0.0
4, 8, 8_x2:0.00, 9, 111.4876
5, 1, 1_null:-3.86, 0, 0.0
5, 2, 2_null:-2.54, 0, 0.0
5, 3, 3_feature:0.73, 0, 0.0
5, 4, 4_feature:0.92, 0, 0.0
5, 5, 5_feature:0.90, 0, 0.0
5, 6, 6_null:0.47, 0, 0.0
5, 7, 7_feature:0.84, 0, 0.0
5, 8, 8_x2:0.00, 9, 126.60327777777778
6, 1, 1_null:-3.86, 0, 0.0
6, 2, 2_null:-2.54, 0, 0.0
6, 3, 3_feature:0.73, 0, 0.0
6, 4, 4_null:-0.26, 0, 0.0
6, 5, 5_null:4.68, 0, 0.0
6, 6, 6_null:7.86, 0, 0.0
6, 7, 7_null:8.26, 0, 0.0
6, 8, 8_null:9.08, 0, 0.0
6, 9, 9_feature:0.30, 0, 0.0
6, 10, 10_x2:0.00, 6, 9.0505
7, 1, 1_null:-3.86, 0, 0.0
