1,0.5
2,0.04887422355641191
3,0.3990872075721446
4,0.5827812379851485
5,0.05947538059767277
6,0.012618826091425839
7,0.858432261887142
8,0.5828616356339377
9,0.6639293116567053
10,0.7174457739565228
11,0.3593736256442631
12,0.05925152235302267
13,0.9052546973105271
14,0.012715061004325401
15,0.6038015804317299
16,0.8041320165378966
17,0.7593827078107072
18,0.36719287350850194
19,0.6096848978670553
20,0.01304196384276135
21,0.7913990326853596
22,0.012848976626954722
23,0.9131982975622964
24,0.892280076836462
25,0.020676160761232243
26,0.05828633599503252
27,0.17285289519374425
28,0.03045709024998955
29,0.5823288606837198
30,0.4684238156603199
31,0.46137136158082004
32,0.5912948306483614
33,0.08233267339550578
34,0.05940448349749716
35,0.6647430653920058
36,0.6376065184217058
37,0.030531730974106552
38,0.5043356746700592
39,0.02954836088223567
40,0.4310206344817221
