1,0.5
2,0.46851796302572146
3,0.01275382603575359
4,0.4684855695223059
5,0.8913004075217257
6,0.4466121741279986
7,0.9559063909535458
8,0.5912823764139827
9,0.2752490766656278
10,0.6581986486073467
11,0.36717607296955584
12,0.5836880589142367
13,0.4922567435729537
14,0.6064869372372191
15,0.1613150650694165
16,0.9161593944538122
17,0.6892584172825622
18,0.4033319267610691
19,0.8050586629360211
20,0.8715299807221726
21,0.684045236977266
22,0.2594260804070484
23,0.6844657278538477
24,0.5688258142271491
25,0.6841890782683553
26,0.8490551703002109
27,0.6841450019503771
28,0.35451183339567616
29,0.7348967623635361
30,0.4189618946874881
31,0.720639557444544
32,0.9336962451082018
33,0.7180889731334712
34,0.0994249797269966
35,0.7174761355202269
36,0.7004490495925672
37,0.7349695822478548
38,0.4838620855986177
39,0.7349891354470154
40,0.3469351405396074
41,0.737537944843564
42,0.8053886984512463
