1,0.5
2,0.2338635705353984
3,0.2619384263047454
4,0.2665713723847124
5,0.1590606287142432
6,0.02948012285540369
7,0.9276432245331777
8,0.8060420933495379
9,0.9236140416379585
10,0.8081137506842981
11,0.16832897437103142
12,0.3760739681871941
13,0.528058960259756
14,0.5419355585928948
15,0.5340860239455514
16,0.2296371285288088
17,0.5688126870955519
18,0.23337193911776088
19,0.3080900340635584
20,0.06515988806097717
21,0.23205332559162928
22,0.23373221382710663
23,0.20115030699474826
24,0.06490601450996247
25,0.11042017338773835
26,0.06487446920171569
27,0.9608377031298522
28,0.2336963607064143
29,0.6307146908252562
30,0.230078766454207
31,0.4467021598853059
32,0.23097542233035753
33,0.23593089294393074
34,0.26335359674824377
35,0.04206072429114127
36,0.5659397991683105
37,0.12971408028688503
38,0.26340315896392985
39,0.9548125163728529
40,0.5676960672031558
41,0.8962180038793294
42,0.2317191266183298
43,0.5824195031129784
