1, 1, 1_feature:0.28, 0, 0.0
1, 2, 2_feature:0.55, 0, 0.0
1, 3, 3_feature:0.98, 0, 0.0
1, 4, 4_null:4.03, 0, 0.0
1, 5, 5_feature:0.98, 0, 0.0
1, 6, 6_x2:0.00, 5, 23.13542
2, 1, 1_feature:0.28, 0, 0.0
2, 2, 2_feature:0.55, 0, 0.0
2, 3, 3_feature:0.98, 0, 0.0
2, 4, 4_null:4.03, 0, 0.0
2, 5, 5_feature:0.98, 0, 0.0
2, 6, 6_x2:0.00, 8, 24.032299999999996
3, 1, 1_feature:0.28, 0, 0.0
3, 2, 2_feature:0.55, 0, 0.0
3, 3, 3_feature:0.98, 0, 0.0
3, 4, 4_null:4.03, 0, 0.0
3, 5, 5_feature:1.00, 0, 0.0
3, 6, 6_x2:0.00, 1, 15.2368
4, 1, 1_feature:0.28, 0, 0.0
4, 2, 2_feature:0.55, 0, 0.0
4, 3, 3_feature:0.98, 0, 0.0
4, 4, 4_null:4.03, 0, 0.0
4, 5, 5_feature:1.00, 0, 0.0
4, 6, 6_feature:0.98, 0, 0.0
4, 7, 7_x2:0.00, 1, 11.1169
5, 1, 1_feature:0.28, 0, 0.0
5, 2, 2_feature:0.55, 0, 0.0
5, 3, 3_feature:0.98, 0, 0.0
5, 4, 4_null:4.03, 0, 0.0
5, 5, 5_feature:1.00, 0, 0.0
5, 6, 6_feature:0.98, 0, 0.0
5, 7, 7_feature:0.99, 0, 0.0
5, 8, 8_null:-0.77, 0, 0.0
5, 9, 9_x2:0.00, 5, 8.47778
6, 1, 1_feature:0.28, 0, 0.0
6, 2, 2_feature:0.55, 0, 0.0
6, 3, 3_feature:0.98, 0, 0.0
6, 4, 4_null:4.03, 0, 0.0
6, 5, 5_feature:1.00, 0, 0.0
6, 6, 6_feature:0.98, 0, 0.0
6, 7, 7_feature:0.99, 0, 0.0
6, 8, 8_null:-0.77, 0, 0.0
6, 9, 9_x2:0.00, 9, 14.1719
7, 1, 1_feature:0.28, 0, 0.0
7, 2, 2_feature:0.55, 0, 0.0
7, 3, 3_feature:0.98, 0, 0.0
7, 4, 4_null:4.03, 0, 0.0
7, 5, 5_feature:1.00, 0, 0.0
7, 6, 6_feature:0.98, 0, 0.0
7, 7, 7_feature:0.99, 0, 0.0
7, 8, 8_null:-1.45, 0, 0.0
7, 9, 9_feature:0.98, 0, 0.0
7, 10, 10_null:1.02, 0, 0.0
7, 11, 11_x2:0.00, 4, 17.3883
8, 1, 1_feature:0.28, 0, 0.0
8, 2, 2_feature:0.55, 0, 0.0
8, 3, 3_feature:0.98, 0, 0.0
8, 4, 4_null:4.03, 0, 0.0
8, 5, 5_feature:1.00, 0, 0.0
8, 6, 6_feature:0.98, 0, 0.0
8, 7, 7_feature:0.99, 0, 0.0
8, 8, 8_null:-1.45, 0, 0.0
8, 9, 9_feature:0.98, 0, 0.0
8, 10, 10_null:1.02, 0, 0.0
8, 11, 11_x2:0.00, 8, 12.689612499999999
9, 1, 1_feature:0.28, 0, 0.0
9, 2, 2_feature:0.55, 0, 0.0
9, 3, 3_feature:0.98, 0, 0.0
9, 4, 4_null:4.03, 0, 0.0
9, 5, 5_feature:1.00, 0, 0.0
9, 6, 6_feature:0.98, 0, 0.0
9, 7, 7_feature:0.99, 0, 0.0
9, 8, 8_null:-1.45, 0, 0.0
9, 9, 9_feature:0.98, 0, 0.0
9, 10, 10_null:0.95, 0, 0.0
9, 11, 11_x2:0.00, 4, 17.3883
10, 1, 1_feature:0.28, 0, 0.0
10, 2, 2_feature:0.55, 0, 0.0
10, 3, 3_feature:0.98, 0, 0.0
10, 4, 4_null:4.03, 0, 0.0
10, 5, 5_feature:1.00, 0, 0.0
10, 6, 6_feature:0.98, 0, 0.0
10, 7, 7_feature:0.99, 0, 0.0
10, 8, 8_null:-1.45, 0, 0.0
10, 9, 9_feature:0.98, 0, 0.0
10, 10, 10_null:0.95, 0, 0.0
10, 11, 11_x2:0.00, 8, 12.689612499999999
11, 1, 1_feature:0.28, 0, 0.0
11, 2, 2_feature:0.55, 0, 0.0
11, 3, 3_feature:0.98, 0, 0.0
11, 4, 4_null:4.03, 0, 0.0
11, 5, 5_feature:1.00, 0, 0.0
11, 6, 6_feature:0.98, 0, 0.0
11, 7, 7_feature:0.99, 0, 0.0
11, 8, 8_null:-1.45, 0, 0.0
11, 9, 9_null:-2.99, 0, 0.0
11, 10, 10_x2:0.00, 2, 11.025
12, 1, 1_feature:0.28, 0, 0.0
12, 2, 2_feature:0.55, 0, 0.0
12, 3, 3_feature:0.98, 0, 0.0
12, 4, 4_null:4.03, 0, 0.0
12, 5, 5_feature:1.00, 0, 0.0
12, 6, 6_feature:0.98, 0, 0.0
12, 7, 7_feature:0.99, 0, 0.0
12, 8, 8_null:-1.45, 0, 0.0
12, 9, 9_null:-2.99, 0, 0.0
12, 10, 10_x2:0.00, 8, 7.840975
13, 1, 1_feature:0.28, 0, 0.0
13, 2, 2_feature:0.55, 0, 0.0
13, 3, 3_feature:0.98, 0, 0.0
13, 4, 4_null:4.04, 0, 0.0
13, 5, 5_feature:0.97, 0, 0.0
13, 6, 6_feature:0.98, 0, 0.0
13, 7, 7_x2:0.00, 3, 35.82503333333333
14, 1, 1_feature:0.28, 0, 0.0
14, 2, 2_feature:0.55, 0, 0.0
14, 3, 3_feature:0.98, 0, 0.0
14, 4, 4_null:4.04, 0, 0.0
14, 5, 5_feature:0.97, 0, 0.0
14, 6, 6_feature:0.98, 0, 0.0
14, 7, 7_x2:0.00, 9, 24.723722222222225
15, 1, 1_feature:0.28, 0, 0.0
15, 2, 2_feature:0.55, 0, 0.0
15, 3, 3_feature:0.98, 0, 0.0
15, 4, 4_null:4.04, 0, 0.0
15, 5, 5_feature:0.97, 0, 0.0
15, 6, 6_feature:0.96, 0, 0.0
15, 7, 7_null:8.81, 0, 0.0
15, 8, 8_x2:0.00, 6, 29.380416666666665
16, 1, 1_feature:0.28, 0, 0.0
16, 2, 2_feature:0.55, 0, 0.0
16, 3, 3_feature:0.98, 0, 0.0
16, 4, 4_null:4.04, 0, 0.0
16, 5, 5_feature:0.97, 0, 0.0
16, 6, 6_feature:0.96, 0, 0.0
16, 7, 7_null:8.81, 0, 0.0
16, 8, 8_x2:0.00, 5, 9.92426
17, 1, 1_feature:0.28, 0, 0.0
17, 2, 2_feature:0.55, 0, 0.0
17, 3, 3_feature:0.98, 0, 0.0
17, 4, 4_null:4.04, 0, 0.0
17, 5, 5_feature:0.97, 0, 0.0
17, 6, 6_feature:0.96, 0, 0.0
17, 7, 7_feature:0.84, 0, 0.0
17, 8, 8_feature:0.90, 0, 0.0
17, 9, 9_feature:0.91, 0, 0.0
17, 10, 10_null:8.14, 0, 0.0
17, 11, 11_null:8.84, 0, 0.0
17, 12, 12_x2:0.00, 3, 17.347466666666666
18, 1, 1_feature:0.28, 0, 0.0
18, 2, 2_feature:0.55, 0, 0.0
18, 3, 3_feature:0.98, 0, 0.0
18, 4, 4_null:4.04, 0, 0.0
18, 5, 5_feature:0.97, 0, 0.0
18, 6, 6_feature:0.96, 0, 0.0
18, 7, 7_feature:0.84, 0, 0.0
18, 8, 8_feature:0.90, 0, 0.0
18, 9, 9_feature:0.91, 0, 0.0
18, 10, 10_null:8.14, 0, 0.0
18, 11, 11_null:8.84, 0, 0.0
18, 12, 12_feature:0.93, 0, 0.0
18, 13, 13_x2:0.00, 8, 9.276837500000001
19, 1, 1_feature:0.28, 0, 0.0
19, 2, 2_feature:0.55, 0, 0.0
19, 3, 3_feature:0.98, 0, 0.0
19, 4, 4_null:4.04, 0, 0.0
19, 5, 5_feature:0.97, 0, 0.0
19, 6, 6_feature:0.96, 0, 0.0
19, 7, 7_feature:0.84, 0, 0.0
19, 8, 8_feature:0.90, 0, 0.0
19, 9, 9_feature:0.91, 0, 0.0
19, 10, 10_null:8.14, 0, 0.0
19, 11, 11_null:8.84, 0, 0.0
19, 12, 12_feature:0.93, 0, 0.0
19, 13, 13_x2:0.00, 3, 10.479199999999999
20, 1, 1_feature:0.28, 0, 0.0
20, 2, 2_feature:0.55, 0, 0.0
20, 3, 3_feature:0.98, 0, 0.0
20, 4, 4_null:4.04, 0, 0.0
20, 5, 5_feature:0.97, 0, 0.0
20, 6, 6_feature:0.96, 0, 0.0
20, 7, 7_feature:0.84, 0, 0.0
20, 8, 8_feature:0.90, 0, 0.0
20, 9, 9_feature:0.91, 0, 0.0
20, 10, 10_null:8.14, 0, 0.0
20, 11, 11_feature:0.92, 0, 0.0
20, 12, 12_x2:0.00, 4, 27.605725
21, 1, 1_feature:0.28, 0, 0.0
21, 2, 2_feature:0.55, 0, 0.0
21, 3, 3_feature:0.98, 0, 0.0
21, 4, 4_null:4.04, 0, 0.0
21, 5, 5_feature:0.97, 0, 0.0
21, 6, 6_feature:0.96, 0, 0.0
21, 7, 7_feature:0.84, 0, 0.0
21, 8, 8_feature:0.90, 0, 0.0
21, 9, 9_feature:0.91, 0, 0.0
21, 10, 10_null:8.14, 0, 0.0
21, 11, 11_feature:0.92, 0, 0.0
21, 12, 12_feature:0.92, 0, 0.0
21, 13, 13_x2:0.00, 5, 33.95654
22, 1, 1_feature:0.28, 0, 0.0
22, 2, 2_feature:0.55, 0, 0.0
22, 3, 3_feature:0.98, 0, 0.0
22, 4, 4_null:4.04, 0, 0.0
22, 5, 5_feature:0.97, 0, 0.0
22, 6, 6_feature:0.96, 0, 0.0
22, 7, 7_feature:0.84, 0, 0.0
22, 8, 8_feature:0.90, 0, 0.0
22, 9, 9_feature:0.91, 0, 0.0
22, 10, 10_null:8.14, 0, 0.0
22, 11, 11_feature:0.92, 0, 0.0
22, 12, 12_feature:0.92, 0, 0.0
22, 13, 13_null:4.79, 0, 0.0
22, 14, 14_x2:0.00, 5, 20.55536
23, 1, 1_feature:0.28, 0, 0.0
23, 2, 2_feature:0.55, 0, 0.0
23, 3, 3_feature:0.98, 0, 0.0
23, 4, 4_null:4.04, 0, 0.0
23, 5, 5_feature:0.97, 0, 0.0
23, 6, 6_feature:0.96, 0, 0.0
23, 7, 7_feature:0.84, 0, 0.0
23, 8, 8_feature:0.90, 0, 0.0
