1,0.5
2,0.46835779289231233
3,0.8400954279620514
4,0.46849498459716654
5,0.5829309902363362
6,0.8913916642037388
7,0.3189314075279198
8,0.058161483568397454
9,0.9395776978801162
10,0.058252204689090425
11,0.5229140434697434
12,0.8909996239848468
13,0.43348376730703375
14,0.05851777982084838
15,0.6140476075768917
16,0.05930204792685734
17,0.3999090342639029
18,0.46847947554727276
19,0.058194066205943584
20,0.030648745972038482
21,0.45316744281288057
22,0.012721026276531044
23,0.005259026010600687
24,0.2489508031111204
25,0.9660468742903758
26,0.9509965560681509
27,0.4683397711612195
28,0.41324964237471573
29,0.05912915835175059
30,0.6265339419586619
31,0.058222557968690136
32,0.28340526173555636
33,0.05833909521272618
34,0.316687536432279
35,0.060104922604776956
36,0.11048805145807851
37,0.05836171368306364
38,0.5962676454875232
39,0.05823065520145332
40,0.9076680844281267
41,0.060380121572347956
42,0.12088196804611573
