1,0.5
2,0.23934155435738802
3,0.5794770685155102
4,0.23931566052807465
5,0.26236634093651323
6,0.05280603300809217
7,0.5320791577831072
8,0.3585719343103292
9,0.5784893337523275
10,0.262193764206445
11,0.5079812332913497
12,0.23946712534019834
13,0.6306981249584048
14,0.17098219313830196
15,0.6070107430138176
16,0.24015926508621177
17,0.42513762023353885
18,0.2622916624886277
19,0.5249918055754336
20,0.19645067226853918
21,0.4295301305219449
22,0.3286327525493562
23,0.24711026218497878
24,0.33226936300623056
25,0.43246049957616894
26,0.23390420355256014
27,0.11153417327038463
28,0.33244161969035335
29,0.021945473598421805
30,0.27010942488963163
31,0.38981010183828835
32,0.38283205188775826
33,0.1153379291629847
34,0.3827039365207069
35,0.7523120022043052
36,0.2741640753724892
37,0.932531151515802
38,0.05278453172278552
39,0.2706118129708929
40,0.26233790355325004
41,0.12244878696868776
42,0.2397506358550454
43,0.9219362088539159
